x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,class
1.476529,-1.815841,-0.203665,-1.367103,-0.013359,1.410556,0.626979,0.596717,1.26645,0.763487,-0.929067,0.081751,-1.016708,-0.114184,-1.329814,-0.971788,-1.185569,0.221381,-0.10277,0.236346,0.134504,-2.203945,-1.223203,-0.354219,1.351276,0.246562,-1.175795,-1.116629,-0.524409,0.517022,0.408473,0.25158,0.744653,0.116428,0.218227,-1.076207,1.547682,0.101275,1.390265,-0.893407,1
-0.301026,1.919495,1.289231,-0.297797,-0.151204,0.218123,-0.593089,1.034845,-0.321331,2.035969,1.083701,0.499625,0.381198,-0.777333,-0.606004,-0.899674,-0.592244,-1.100907,-1.319871,0.894345,-0.322635,-0.326896,0.190076,-0.897522,0.621773,0.745942,1.803502,0.72263,0.745201,1.541157,0.41848,0.816085,-2.712069,0.515131,1.05501,0.303063,-0.105273,-0.039326,0.628255,1.260515,1
-1.109913,-0.747227,0.517336,0.673019,0.166439,1.568458,2.156984,0.773106,-0.560996,1.307899,0.089442,0.133985,0.164282,-0.817009,-1.215003,-0.755446,-0.975807,-0.344304,-0.986418,0.443145,-0.590956,-0.626425,2.678675,-0.601175,0.821637,1.245323,0.516527,-0.768661,1.279243,1.865636,1.499176,-0.101236,1.621143,-0.481628,0.068802,0.111777,0.731284,0.221791,-1.321304,-0.245236,1
-0.081328,1.004915,-1.213067,-1.331928,-0.870395,-0.974311,-1.124409,-1.941009,0.044158,-1.276421,0.568384,0.538801,-0.155068,1.557858,0.287527,1.191637,0.810161,0.490081,0.939268,-0.440453,-0.829464,-0.896001,-1.366579,-1.095086,-0.027785,-0.915263,0.871205,-0.3511,0.58398,-0.567953,-0.171901,-0.151638,2.970348,0.016752,0.347729,1.672266,0.035833,-0.169885,-0.598879,0.343104,2
-0.93016,0.331014,-0.288489,2.488025,1.035461,0.032996,0.779488,0.778796,-0.560996,-0.364693,-1.147319,-1.37428,0.567987,-0.057505,0.097839,0.176491,0.031047,-0.825135,0.364063,-1.643651,-0.511454,-0.935939,-0.21957,0.021153,-0.727309,0.358667,0.050378,-0.221854,0.58398,-1.551529,-1.062475,-0.040753,-0.082597,-0.850429,-0.399399,-0.381538,-0.316932,-0.591689,-0.945247,-1.641297,0
-0.510737,-1.998757,-0.559924,-1.472626,-0.121238,0.337911,-0.553732,-0.592486,0.697245,-0.187595,1.217077,0.284159,1.447704,0.514957,-0.296513,-0.200721,-0.694128,0.426441,0.947605,-0.506253,1.009032,-0.896001,-1.243685,0.455795,0.881596,-2.046513,0.060512,-0.142319,0.241387,1.236959,0.55857,-2.712072,1.040099,0.06659,0.068802,0.464146,0.660731,-0.983365,0.727217,0.462766,2
-0.77038,1.332238,-0.229112,0.152437,0.520041,-0.544163,-0.735758,-0.649386,-1.339907,-0.666416,-1.110943,-1.400398,0.369147,0.877705,0.062897,0.337361,1.22369,0.992125,0.289036,0.377345,-0.034439,-0.476661,2.484093,0.445917,-1.246955,1.08226,2.23925,0.782282,-0.181816,-0.365154,-0.20192,0.181017,-0.259865,-0.850429,0.507117,2.326664,0.610336,1.226087,-1.915078,-1.042985,0
-1.309638,1.746206,0.381618,0.2861,0.502061,0.523037,1.66994,0.386189,0.769145,0.363376,0.629009,-0.812762,-1.546948,0.123869,-1.180061,-0.073135,-0.436421,-0.867562,0.130647,1.016544,1.486048,1.330498,-1.489473,-0.383854,-0.977139,-1.078326,-2.04729,-0.629474,-0.877079,0.172264,0.158312,-0.020592,-1.510587,0.166265,-0.538862,-1.156749,0.176939,1.135701,-1.162964,-0.175433,1
0.657655,-0.131089,-0.933148,1.137323,-0.534772,-0.636727,-1.449104,-0.040559,-1.321932,0.383054,0.550196,-0.447122,0.531834,0.316579,-0.111816,-0.050946,-1.143617,0.164812,-0.444559,0.875545,1.714618,0.132382,-0.158123,-0.433245,0.471875,-1.384069,-0.050958,-0.370984,0.432836,-0.101515,-0.802307,-1.935877,1.099188,0.724451,-0.220088,-0.703704,-0.175826,1.135701,-1.56871,0.233413,2
0.907312,-0.217733,0.60216,-0.748031,-0.390934,-0.522384,-0.696401,-0.518517,-0.261415,0.632303,-0.41375,1.172142,1.393475,0.191885,-0.366398,-0.078682,-0.939848,0.157741,0.372399,-1.389852,0.899716,1.230655,-0.03523,0.969463,0.941555,0.277136,-1.125127,-0.868081,0.563828,-1.602228,-0.492107,0.221338,0.281787,0.156298,0.885661,-0.965463,0.045912,0.261963,0.479811,-0.404786,2
-0.191177,1.332238,-0.152771,0.447902,-0.462853,-0.723845,0.031704,-0.507137,-1.046317,-0.259746,-0.074247,1.55084,0.531834,0.401599,-0.016972,0.864349,-0.322551,-0.075604,1.022631,-0.017454,-2.240634,-0.207084,0.087664,-0.285072,-0.057765,0.715368,-0.699513,-0.132377,1.440463,0.202683,-0.882359,1.38059,1.690081,-0.880332,-0.299782,0.44401,0.358361,-0.802592,-1.637983,-0.035827,2
-1.569281,-0.063699,-0.97556,0.201681,-0.702584,-2.166744,-2.03454,-1.172863,-0.327322,-0.345016,-1.068505,-0.995582,1.483856,1.138431,1.230977,1.70753,0.360672,0.306233,1.81458,-0.572053,-0.113941,-2.403631,0.988885,-0.354219,0.781664,-1.801918,-0.030691,-1.255817,0.392531,-0.253614,-0.181907,1.269705,1.168126,2.249493,1.632789,0.292995,-1.425622,0.352349,-1.014521,-0.634139,2
2.235484,1.139695,-1.068866,-0.628438,0.028594,0.163674,-1.271998,-0.734736,0.379689,0.488001,1.283765,0.943617,1.025922,0.537629,-0.016972,1.080692,-0.394469,-1.631236,0.255691,-3.232249,2.062441,-0.027367,1.531666,-0.087507,-1.037098,0.144647,-0.618443,-1.42483,-0.222121,1.439758,-1.27261,-0.060914,0.124215,1.64147,-0.180241,1.672266,1.36626,0.954927,-1.48954,0.043948,2
1.44657,2.323835,1.323161,-0.522914,-0.690597,-0.712955,-0.361866,-1.451672,0.27184,-0.981257,-1.771761,-0.283889,0.7367,-0.73199,0.292519,1.213826,2.056743,-0.202883,1.189357,0.931945,-0.600894,1.220671,-0.21957,-1.737171,0.182072,-1.832493,-0.243498,0.633153,0.42276,-0.527393,-0.23194,-0.383488,-0.003811,-0.980008,-0.170279,0.242657,0.307966,1.095529,-0.183237,0.891556,0
-1.079954,-1.084177,0.992349,-0.480705,-0.336995,-0.310033,-0.17492,-0.632316,-1.220075,-0.699212,0.028817,0.734679,0.700547,1.19511,0.756756,0.897633,0.600399,-0.909988,-0.177797,1.204544,-1.217039,0.73144,-1.64309,-0.591297,-0.377547,0.86824,-0.983255,-0.500229,1.641989,-1.734048,0.398467,-0.020592,-0.693186,-1.308939,-0.977177,-0.723839,-1.213963,1.436989,-0.480124,-0.404786,2
1.306762,-1.478891,-1.111278,-1.761057,0.034587,0.321576,-0.770195,-2.333617,-1.022351,-1.086204,-0.971505,0.094809,-0.028533,1.319805,1.530485,1.674247,0.354679,1.006268,0.789215,0.433745,-1.664241,-0.676347,-0.680422,-0.581419,-0.8872,0.032541,0.648265,-1.285643,-0.161664,0.020164,0.368448,0.362465,-0.742427,0.584905,0.64658,1.410506,-0.881356,-1.023537,-0.024897,0.781866,0
-0.330985,0.485049,0.161077,-0.698787,-0.432887,-0.032343,0.071061,0.653617,1.787721,1.025854,0.162193,0.924029,0.839133,-0.800005,-1.060257,-1.032808,-0.879917,-0.556435,-1.561624,-0.760053,-0.173568,-1.734683,2.125653,-2.389134,0.33197,1.061877,-2.108092,0.394546,0.906421,-0.730192,-0.261959,0.301982,-0.89015,0.345682,1.194474,0.202386,-0.669697,-0.300443,-2.033833,1.948574,1
0.627696,-1.199703,-1.136725,-0.902799,-0.21713,1.029413,-0.263474,0.591027,0.080108,0.488001,0.289506,0.878324,1.043998,-0.556283,-0.830635,0.09883,-1.305432,0.009249,-1.236508,-1.803451,0.7904,-0.536566,1.705766,-1.124721,1.491181,-1.465601,0.820537,0.802166,0.191006,-0.882292,-0.532133,0.060051,0.941617,1.39228,1.792176,-0.149982,-0.03472,0.633552,-0.56919,-0.045799,1
1.136996,0.831626,0.076253,-0.206344,-0.47484,-0.152131,-1.419586,-0.649386,-1.034334,-0.456522,-0.116685,-0.336124,0.218511,1.121427,1.580403,1.873948,0.384645,0.95677,-0.394541,-0.882252,0.333261,-0.556535,-0.537046,0.465673,-0.617384,-0.181479,-0.557641,-0.162203,0.402607,1.216679,0.188331,0.896728,1.955982,1.442118,-0.160318,-0.623162,-0.306853,-1.184224,-0.470228,-1.242422,0
-0.570655,0.215488,0.771807,-0.755066,-0.295042,-0.391706,-1.331033,-1.036304,-0.339306,0.317462,0.780573,-0.074952,1.544111,0.662324,0.077872,1.274845,0.792181,1.303252,-0.16946,0.753345,0.223945,-1.355279,0.149111,0.465673,-0.497465,-0.19167,-1.054191,-0.172145,-0.060901,-0.466553,-0.922385,-0.746385,1.759018,-2.544921,0.447346,-0.039238,0.358361,0.181619,0.212613,-1.12276,2
-0.201163,-0.545057,1.136549,0.877032,2.246099,1.19276,1.246852,0.795866,-0.303356,-0.804159,-1.256445,-1.694216,-0.956453,-1.712543,-1.090208,-1.676288,-0.837964,-1.645378,0.947605,-0.064454,1.575488,2.688364,-2.052736,0.100179,-0.847227,-2.036321,0.486126,-1.01721,-0.443799,1.176119,-1.943043,0.422947,0.065126,2.159785,-1.246143,-0.794313,-0.125431,-0.049369,-1.311408,0.153638,0
-0.181191,2.189055,-0.415724,1.024765,1.700713,1.165535,1.13862,2.06473,-0.081666,-0.266306,-0.874504,-0.936818,0.254663,-0.590291,-0.291521,-1.271339,-1.760914,-0.18167,0.580807,0.038946,0.084815,1.470279,-0.045471,-0.196168,1.211371,0.511539,0.232784,-2.09094,-0.917384,-1.997687,0.298402,0.947131,-2.022694,0.305812,0.905585,-1.025869,-1.072857,0.59338,1.162651,-0.793688,1
-0.800339,-0.901261,-1.645667,0.124297,0.178425,-1.644033,0.469551,0.522748,-0.531038,1.583385,1.023075,1.00238,1.767053,-0.051837,0.736789,0.664649,0.870093,-0.415014,0.088965,-0.337053,-2.17107,0.302115,-0.281017,-0.215924,1.031494,-0.599328,-2.46277,1.13025,0.845963,1.612137,-1.702888,0.916889,1.729474,1.402247,-0.100547,-0.452012,-0.770487,0.272006,1.251718,0.293245,2
1.386652,-1.796587,-0.441171,-1.606289,-1.002246,-1.524246,-0.912865,-1.445982,-0.435172,-0.39093,0.556259,0.192748,1.574238,-0.057505,1.126149,0.919822,0.642352,0.95677,0.322382,0.001346,0.114629,0.611628,-0.48584,0.297744,-0.927173,1.041494,1.570428,-0.619532,-0.564715,2.332074,-0.402049,0.241499,-1.727248,-0.800591,0.198304,0.665499,0.640573,0.663681,-0.687945,1.220628,2
0.757518,0.485049,-0.246077,-0.354077,0.29829,-0.816408,-0.819392,-1.047684,-2.3465,-1.28298,-1.286757,-2.014151,0.110053,-0.471264,0.587035,1.102881,0.82814,0.801207,0.580807,0.461945,0.740711,1.050938,0.988885,-1.272894,-1.806574,-0.446456,-1.489938,0.215591,3.223963,-1.592088,-0.642204,-0.524615,-0.151534,-0.521499,-0.618556,1.279627,-1.284516,0.824369,0.806387,-0.285123,0
-0.570655,-0.054072,0.432512,-0.698787,-1.391808,0.550262,-0.238876,-0.939575,-0.015758,0.81596,-0.419812,0.669386,0.586064,-0.612963,0.362404,-0.433706,0.618379,1.175973,0.189001,-1.183052,-0.590956,-0.346865,0.712374,0.515064,0.032174,-1.557324,1.651497,-1.583901,0.835887,0.91248,-0.37203,-0.181879,0.143912,-0.481628,-0.658403,-1.116478,-0.74025,-1.716501,-0.846285,-0.434701,2
0.967229,-0.785736,0.678501,0.968485,1.91647,1.557568,0.922157,0.733277,0.433614,-0.115444,-0.886629,-1.439573,-1.004657,-1.882581,-0.690865,-1.116017,-0.766046,-0.287735,0.189001,1.166944,-0.501516,-1.235468,0.773821,0.643481,0.921568,-0.782774,0.101047,0.295127,0.58398,0.841501,0.018222,1.582199,-1.27423,0.056622,-0.439245,1.672266,-1.727992,1.326517,-0.687945,-0.80366,0
0.407999,1.072305,-0.118841,-0.332972,-0.570732,-1.30645,-1.089971,-0.376267,-0.680828,0.396172,0.665385,2.203769,-0.173144,0.554633,0.187692,-0.145249,-0.100803,0.143599,-0.702984,-1.107852,1.943187,-1.465107,-0.158123,0.287865,1.351276,-1.394261,-0.952854,0.593385,2.699997,-0.273894,0.818738,-0.968154,0.015885,-2.225958,-1.076795,-1.257426,-0.195984,-0.631861,0.27199,-1.112788,2
-0.950133,-0.227361,0.466442,-0.164134,0.999501,0.631935,1.394441,0.517058,1.200542,0.258429,-1.189756,-1.211048,-1.076962,0.055854,-0.326463,-1.432209,0.096972,0.15067,-0.16946,0.856745,0.671147,0.911158,0.108147,-0.838252,-0.227649,-0.701243,0.972542,1.677057,-0.09113,0.567722,0.55857,0.49351,1.099188,-0.920203,-0.28982,0.353401,-0.216142,0.563252,2.03352,-2.209693,0
0.497875,-0.323632,0.118665,-0.966113,-0.762516,-0.418931,-0.302831,0.630857,0.391673,1.904786,0.77451,2.020949,0.748751,-0.420253,-0.950438,-0.699973,-0.891903,0.030462,-1.328207,-1.465052,-0.322635,1.020985,1.081056,-0.769105,1.890908,0.287327,1.043478,0.026694,-0.423647,-0.557813,0.948822,-2.833037,-1.520435,-0.720851,-0.299782,0.735973,1.648472,0.392521,0.123547,0.363048,2
0.05848,-0.573938,0.949937,2.663897,1.353104,1.557568,1.960198,1.273824,1.793713,0.219074,-0.207623,-0.532002,-1.082988,-1.854242,-1.589388,-0.627859,-0.190701,-0.238238,-0.077761,-2.51785,-1.077909,0.991032,-0.721387,-0.206046,3.200017,-0.405691,1.833903,0.384604,-0.383342,0.598142,0.678647,-1.512498,-0.289409,-0.202536,2.110951,0.313131,1.043733,-0.591689,1.182444,0.442822,1
-0.21115,-0.09258,1.899962,-0.304832,0.837684,1.437781,0.400676,1.017775,0.757162,0.409291,-0.498626,0.303746,-0.606977,-1.270444,-0.391357,-1.421115,0.654338,-0.153385,0.063956,-0.252454,0.104691,0.711471,-0.926209,0.376769,0.601786,0.409625,0.709067,1.249553,-0.504257,-1.21691,0.058248,0.916889,0.04543,-0.750753,1.184512,1.420574,-0.851119,-0.169885,-0.925454,-0.285123,1
-0.171204,-0.02519,-1.425126,-0.740996,-2.110999,-1.823715,-1.060453,-1.081824,-1.09425,-0.423726,0.204631,0.45392,0.658369,1.495511,0.96142,1.32477,1.157765,-0.033177,-1.053109,-0.440453,-0.511454,0.94111,0.292487,0.890437,0.471875,-0.079565,-0.101626,-0.828313,1.793133,-0.060955,-0.402049,-0.121397,1.040099,-0.302212,-0.449207,-0.180185,-0.982146,-0.420959,1.053793,-0.155489,2
-1.189803,-0.02519,1.704867,1.763429,2.330005,1.628352,2.781776,1.063295,1.374299,0.055095,-0.795691,-0.995582,-1.643355,-1.570845,-0.441275,-1.066091,-0.118782,-0.125101,0.038947,-1.474452,0.770525,-0.296943,-0.854521,0.505186,0.08214,1.652981,-1.185929,1.925605,-0.504257,1.297799,0.55857,0.342304,-0.811364,0.993576,-1.046909,-0.240591,-1.14341,-0.862849,0.252198,-0.225292,0
-1.079954,-0.188852,-0.916184,0.24389,0.112499,-0.092237,-0.04701,0.966565,1.026785,1.14392,0.192505,-0.088011,0.296842,0.055854,-1.100192,-1.759497,-0.310564,-1.666591,-1.286525,0.349146,0.621458,0.272162,1.552149,0.386648,-0.537438,1.693746,-0.881919,1.368857,-0.736011,0.608282,1.339073,0.130614,1.36509,0.006784,-0.847675,0.957461,-0.800724,0.462822,0.499604,-0.634139,1
-0.780366,-0.448785,-0.229112,0.180576,-1.493693,-0.571388,-0.780035,-1.178553,-0.776694,-0.817277,-0.062122,1.27661,1.309118,1.025072,1.006346,0.659101,1.48739,0.030462,1.52281,-0.891652,-0.024501,-1.115656,-1.090068,-0.897522,1.481187,-0.558562,-0.132027,0.991063,0.070091,-0.071095,1.148951,1.370509,-0.496222,1.68134,-0.937331,0.061439,-0.901514,-0.631861,0.747009,0.422879,2
-0.071342,1.524781,-0.551442,-1.880651,0.148459,0.376025,0.026784,-0.831465,0.829061,0.888111,0.804823,0.525742,0.4053,0.730339,0.122798,0.309625,-0.07683,0.589075,0.922596,-0.196054,-0.104003,0.092445,1.111779,-0.255437,-0.497465,1.347237,-0.557641,-0.60959,-0.474028,0.567722,-0.111862,0.523752,0.084823,1.491956,0.805968,-0.784245,0.67081,-0.009197,1.776218,-0.883435,2
-1.109913,0.369523,0.033841,-0.663612,0.729805,0.256237,0.139936,0.07893,0.906952,2.11468,1.732394,1.537782,-0.52262,1.41616,-0.336447,-0.783182,-1.41331,-0.38673,0.197337,0.104746,-1.703992,0.441895,0.179835,-0.443123,0.11212,1.489917,-0.152295,1.965373,0.906421,0.91248,-2.103146,1.662842,0.764349,0.883932,-0.429284,-0.3312,-0.992225,-1.555814,-0.361369,-0.315039,1
0.427971,-1.064923,-1.747456,1.559417,-0.642651,-1.453462,-1.847594,-1.161483,-1.549614,-1.322335,0.234943,0.519213,1.748977,1.971618,1.939812,1.219373,1.876947,0.949699,1.739554,0.095346,1.366794,1.330498,-0.444876,-1.144477,0.541827,0.195604,2.269651,-0.460461,-0.050825,0.081004,-0.121869,-0.675821,1.099188,1.163025,0.268036,2.850183,-0.488275,0.814326,1.19234,0.572457,2
-0.940147,1.004915,-0.576889,1.679011,0.987515,0.740833,1.153379,0.824316,0.313781,0.186278,0.356194,0.036046,-0.028533,0.055854,-1.903871,-1.132658,-1.065705,-1.567596,-1.136472,-0.694253,0.422701,-0.646394,-0.649698,-1.07533,1.451208,1.602023,1.002943,0.225533,0.140624,-0.040675,0.088267,-0.64558,-0.811364,-0.112827,-0.738097,-0.733907,-1.44578,0.010889,0.212613,-0.175433,1
-0.520724,0.17698,-2.197021,-1.557045,-0.666624,-0.810964,-1.24248,-0.512827,0.853028,0.796283,0.671447,0.355981,0.851184,0.378927,-0.785709,-0.749899,-1.269473,-1.46153,-0.377868,1.467744,0.959343,-0.476661,-0.178606,1.078123,1.011507,0.552305,0.019978,-1.573959,1.712523,0.030304,0.508538,2.388634,-1.05757,-1.887059,-0.459169,1.450777,-1.163568,0.623509,-0.856181,-0.813632,2
-0.261081,1.207085,2.213809,0.673019,1.448996,-2.003397,-0.829231,-0.023489,-0.824627,-0.338457,-0.492563,-0.081482,0.128129,0.157877,0.861584,-0.394875,2.080715,0.447654,0.389072,-0.290053,-0.511454,-1.075719,-1.428026,0.722507,-0.107731,0.297519,-0.466438,-1.792682,0.130548,1.449898,-1.262604,2.187026,0.419662,-1.568096,0.198304,1.692401,-1.667518,-0.39083,-0.974936,0.652232,0
-1.079954,-1.863977,0.254383,-1.683673,-0.289049,-0.685731,-0.376625,-0.564036,-0.495088,0.343699,-0.347062,0.525742,0.242613,0.157877,0.472224,-0.012115,-0.046864,-0.188741,-1.09479,0.734545,-1.296541,2.328929,-0.649698,2.283267,-0.41752,1.612215,1.661631,0.692804,0.926574,0.222963,-0.852339,-0.151638,0.04543,1.113187,0.457308,0.051371,1.446892,-1.997704,-2.01404,-0.743829,2
-0.011424,1.861732,0.059288,1.130288,0.777751,1.388776,-0.31759,-0.034869,-0.818636,-1.158355,-1.523197,-2.321027,-1.426439,-0.618631,-1.035298,0.509326,0.82814,-0.068533,0.239019,0.762745,0.015251,1.410373,0.999126,1.315201,-0.807254,0.817282,-0.344834,-1.056978,1.198633,1.287659,0.088267,-0.958074,0.340876,-0.621175,-1.256105,-0.512418,-0.931751,0.261963,-1.133275,0.333132,0
-2.028649,-0.285124,-0.890737,1.299126,0.496068,-0.636727,0.312123,0.608097,-0.321331,1.071769,1.902145,1.479018,-0.130966,0.078526,-0.516152,-1.24915,-0.861937,-1.687804,-0.886383,-0.402853,0.343199,-0.656378,0.968403,0.238474,1.471194,-0.833731,-1.094726,-0.211913,1.218785,0.446042,-1.632843,-0.41373,3.315035,-1.21923,-0.449207,-0.170117,1.164681,-0.501303,0.747009,1.549699,1
0.407999,-0.910889,0.491889,1.432789,1.478962,1.426891,1.487914,0.619477,0.157999,0.914348,-0.195498,-0.564649,-1.348108,-1.128745,-1.210011,-0.267288,-1.221528,-1.072622,-0.011071,-0.525053,-0.541267,1.530184,-0.915968,-1.035817,0.911575,-0.589137,-1.155528,0.344836,0.85604,0.97332,0.438493,-0.65566,0.971161,0.455326,-0.339628,-0.270794,-0.256458,1.125658,0.568877,-0.873463,1
0.61771,0.456167,0.788772,0.553426,0.789737,1.263544,0.518747,0.625167,-0.123607,1.340695,0.374382,1.237434,0.375173,-0.885024,-0.640947,-0.822013,-0.430428,-0.775638,-0.836365,-0.910452,-0.571081,0.861236,1.29612,1.09788,-0.317588,-1.924216,0.070646,-1.454656,0.150701,-1.754328,-0.502114,1.350348,-0.683338,-1.877092,0.606734,0.826582,-0.185905,0.000846,-2.548437,-0.10563,1
-0.061356,1.457391,0.271348,0.215751,0.466102,0.07111,0.405596,0.898286,0.020192,0.770046,-1.311008,-0.864996,-1.540922,-0.306894,-1.319831,-0.944052,0.306733,0.094102,-1.436579,0.706345,-1.763619,0.352037,-0.03523,-0.364098,-0.337574,-0.803157,-0.486706,-0.082667,0.241387,-0.902572,-0.692236,-0.292764,-1.146204,-1.229198,0.507117,2.809912,-0.316932,0.653638,-0.628567,0.432851,0
1.027147,1.63068,0.178041,2.185524,0.532027,1.99316,1.448557,0.573958,0.900961,-0.627061,-0.959379,-0.616883,-1.402337,-2.05262,-0.17671,-1.193678,-1.077692,-1.907007,-0.26116,-0.365253,0.432639,-0.98586,1.255155,-0.117142,-0.507458,2.14217,-1.662211,-0.858139,0.604133,0.567722,1.068899,-0.595178,0.04543,1.003544,-1.893654,0.282928,-0.972067,-0.83272,-0.559294,-0.604223,1
0.727559,0.590947,-1.001007,-1.55001,-1.853289,-0.974311,-0.858749,0.664997,0.865011,-0.384371,0.228881,0.133985,0.152231,1.149767,0.557084,0.892085,0.732249,0.369873,-0.061088,-0.036254,-0.412076,1.460294,0.49731,-1.539606,-0.63737,-0.171288,-1.55074,-0.728894,-0.121359,1.094999,0.718673,0.806004,-0.368195,-1.877092,-2.112812,1.551454,-0.306853,-0.983365,-1.608295,1.051106,2
0.447944,1.380374,2.010233,0.736334,1.443003,1.911487,1.999555,1.757471,0.379689,-1.269861,-1.062443,-0.283889,-1.793991,-1.366799,-1.833986,-1.287981,-1.143617,-0.153385,0.088965,0.386745,-1.425733,-2.693176,0.67141,1.008976,-1.246955,-2.342065,-2.300632,-1.404946,0.271616,0.811081,-0.542139,1.15882,0.006037,-1.189328,1.363823,-1.046004,0.711126,-1.616072,-1.350993,0.133695,1
0.028521,0.128844,0.882078,0.187611,-0.846422,-0.348147,-0.558651,0.01634,0.655304,1.826075,0.532008,1.603075,0.332994,-0.595959,-1.504527,-0.450347,-1.035739,-0.280664,-1.528278,0.424345,1.227664,0.292131,-0.895486,0.880559,-1.346887,1.000728,0.901606,0.00681,-0.343037,0.081004,-0.311991,-1.018557,-0.594704,1.382312,0.666504,-0.009035,-1.062778,0.904712,-0.8067,-0.195377,1
-1.579267,-1.295975,-1.459055,-1.472626,-0.846422,0.180008,-0.647205,-0.353508,-0.387239,1.878549,1.453516,1.55084,0.525809,-0.363573,-0.136775,-0.733257,-0.628203,-0.825135,-0.586276,-0.205454,-0.431951,0.182303,0.865992,0.682994,0.841623,0.980345,1.702166,-0.878023,0.442913,1.145699,0.818738,0.71528,-0.762123,-1.269068,0.018993,-0.582892,0.680889,-1.184224,0.370953,0.21347,1
0.437957,0.456167,0.042324,-1.282684,-0.654637,-0.636727,-0.381545,-0.370578,1.038768,-0.017057,0.550196,2.118888,0.983744,0.667992,-0.281537,-0.22291,0.420604,-1.044338,-0.778011,0.922545,-0.332573,0.511785,0.640686,0.179205,0.042167,0.827474,-0.942721,-0.699068,2.105497,-1.622508,0.72868,-1.865314,-0.309106,0.365617,0.487193,0.715837,0.7716,-0.039326,0.133443,-0.394814,2
-0.490765,0.485049,-0.678678,0.060983,-1.170058,-0.691176,-0.922704,-1.110274,0.954885,-0.220391,0.75026,1.55737,1.122329,0.633984,0.761748,-1.127111,-0.346523,1.522455,-0.052752,-0.261853,0.442577,2.318944,0.435863,-0.047994,1.33129,-0.558562,0.090913,0.165881,-0.101206,-0.213055,2.820028,-1.623383,1.069644,-1.13949,-0.718173,1.289694,-0.024641,-0.672033,1.043897,-1.182591,2
-1.349583,-0.063699,-0.246077,-1.345998,-1.283929,-0.821853,-0.411063,-1.098894,0.283823,-0.692653,0.744198,0.551859,0.839133,0.684996,0.387363,1.32477,0.378652,-0.224096,1.105994,-0.656653,-0.561143,0.841267,-0.629216,-1.411189,-1.057084,-0.04899,0.962408,-1.037094,-0.050825,0.98346,-2.943688,-0.998396,0.823438,1.073317,1.05501,-2.556155,0.207176,-0.149799,0.014688,-0.69397,2
-1.709089,-0.371768,-2.748375,-0.157099,-1.092145,-0.832743,-0.238876,-0.057629,0.229899,1.740806,1.623268,1.668367,1.700773,-0.023497,-0.20666,-2.059048,-0.99978,0.299162,0.2807,-1.201852,0.303447,0.601644,-1.335855,-0.541906,-0.407527,0.705176,-0.243498,-0.927733,0.049938,-1.25747,1.168964,-0.726224,0.527992,2.060109,0.507117,-0.703704,1.910526,-0.059412,-1.17286,0.582429,2
-0.281053,0.956779,0.398583,-0.375181,-1.325882,-0.152131,-0.834151,-1.616681,-2.046919,-1.715886,-1.244319,1.1852,0.567987,1.297133,1.235969,1.468999,1.481397,1.529526,1.497801,2.285542,1.207789,0.092445,0.93768,-0.769105,-0.237642,-0.558562,-0.354968,-1.583901,-0.111282,-0.922851,-0.20192,1.340268,-0.949239,-0.471661,-0.259935,-1.710471,1.839973,0.864541,1.538708,0.692119,2
-1.429473,1.649934,-0.229112,-0.811345,0.064553,-0.135796,0.676175,0.778796,1.020793,0.553593,0.192505,-1.119638,-0.45634,0.135205,-1.514511,-1.387832,-1.119644,-0.174598,1.022631,1.119944,1.078597,1.120828,1.12202,0.831168,-0.657356,-0.04899,-1.429137,-0.539997,-0.786392,-0.699772,0.298402,0.271741,1.788563,-0.661045,0.098687,-0.472147,0.711126,-0.340615,-0.687945,-0.80366,1
0.837408,-0.910889,0.899043,-0.08675,-0.336995,-0.359037,-1.321194,-2.088948,-2.130802,-1.210829,-0.195498,-0.995582,0.47158,0.656656,1.725165,1.141711,2.308456,1.303252,0.297373,0.283346,-1.952438,1.070906,-0.321982,-0.206046,-0.227649,-0.884688,-0.942721,-0.579764,0.825811,0.577862,0.038235,0.181017,-0.003811,-0.471661,-0.140394,0.383604,-0.407643,1.577591,-1.529125,1.589587,0
-0.550682,0.032573,1.009313,0.117262,0.496068,2.592099,1.635503,0.02772,-0.345297,-0.108885,-0.444063,-0.349182,-0.902224,-1.179757,-0.910504,-0.833107,-0.718101,-0.938272,-0.661302,0.480745,-1.187225,0.232225,0.364175,-0.433245,1.621092,2.030064,0.881339,1.239611,0.42276,-1.30817,-0.06183,0.271741,0.42951,0.764321,-0.379475,-0.663433,0.821995,-0.230143,-0.49002,2.187898,1
-1.539322,0.148098,1.009313,0.187611,0.490075,0.141894,1.468236,1.131575,-0.069683,-0.672975,-2.068827,-1.661569,-1.191446,-1.015387,-0.256578,-1.271339,0.144918,-1.291825,-1.194826,-1.446252,-2.190945,-0.067304,0.76358,-3.436226,1.031494,-1.353495,-0.385369,-1.852333,0.100319,0.588002,0.818738,0.947131,-1.471194,-1.707643,2.778385,1.319897,1.446892,0.914755,-0.559294,0.313188,0
