@relation segment-weka.filters.unsupervised.attribute.Standardize

@attribute region-centroid-col numeric
@attribute region-centroid-row numeric
@attribute region-pixel-count numeric
@attribute short-line-density-5 numeric
@attribute short-line-density-2 numeric
@attribute vedge-mean numeric
@attribute vegde-sd numeric
@attribute hedge-mean numeric
@attribute hedge-sd numeric
@attribute intensity-mean numeric
@attribute rawred-mean numeric
@attribute rawblue-mean numeric
@attribute rawgreen-mean numeric
@attribute exred-mean numeric
@attribute exblue-mean numeric
@attribute exgreen-mean numeric
@attribute value-mean numeric
@attribute saturation-mean numeric
@attribute hue-mean numeric
@attribute class {0,1,2,3,4,5,6}

@data
0.275317,0.49723,0,-0.35697,-0.19451,-0.434145,-0.101812,0.097797,-0.121316,-0.314713,-0.375451,-0.422953,-0.123166,-0.295267,-0.980319,1.957031,-0.360441,-0.389401,2.64928,6
0.713934,0.114514,0,-0.35697,-0.19451,-0.681158,-0.124274,-0.610097,-0.135544,-0.939491,-0.91774,-0.948803,-0.938975,0.961302,-0.832715,0.446901,-0.984316,2.510221,-0.322424,4
0.563159,0.984323,0,-0.35697,-0.19451,-0.166549,-0.091961,1.359694,0.641233,-0.146876,-0.118579,-0.147265,-0.172054,0.376182,-0.123077,-0.168696,-0.171467,-0.761861,-0.425884,5
1.700823,0.532022,0,-0.35697,4.390359,0.862675,0.277696,-0.194595,-0.086201,-0.857998,-0.863828,-0.839038,-0.865644,0.644762,-0.577246,0.331477,-0.873002,1.701424,-0.474274,4
1.741943,0.236287,0,-0.35697,-0.19451,-0.372391,-0.115171,-0.502374,-0.128059,-0.951133,-0.927254,-0.97433,-0.935919,0.990079,-0.934902,0.591181,-1.010203,1.415216,-0.417199,4
-0.067353,1.801944,0,-0.35697,-0.19451,-0.166549,-0.100855,-0.148427,-0.126443,-0.639714,-0.667209,-0.762458,-0.459269,0.270668,-1.343653,2.005119,-0.645199,0.137844,2.365018,6
-1.342085,-0.198618,0,-0.35697,-0.19451,-0.619405,-0.119632,-0.640875,-0.135544,-0.966656,-0.936767,-1.004962,-0.938975,1.057224,-1.048444,0.716223,-1.041267,-0.896463,-0.473362,2
0.782468,1.280058,0,2.410147,-0.19451,0.101052,-0.111895,-0.009926,-0.113247,-0.633891,-0.638669,-0.721615,-0.517322,0.472104,-1.105215,1.399147,-0.694384,-0.459131,2.58268,6
-0.999415,-0.998843,0,2.410147,-0.19451,-0.269468,-0.12161,-0.163817,-0.104086,2.021416,2.113998,1.943374,2.003433,-0.803651,1.13724,-1.120942,1.948674,-1.107116,-0.476332,1
1.440394,-1.938237,0,-0.35697,-0.19451,-0.372392,-0.121239,-0.225372,-0.123582,2.147541,2.123503,2.093968,2.211217,-1.964296,1.404062,-0.409155,2.101394,-0.960179,-0.650974,1
0.412385,-0.96405,0,-0.35697,-0.19451,0.574492,-0.042866,-0.625486,-0.135429,-0.910387,-0.876513,-0.948803,-0.887032,1.047632,-1.003027,0.648893,-0.984316,-1.362852,-0.322424,4
-0.574504,-1.224993,0,-0.35697,-0.19451,-0.495898,-0.117153,-0.471596,-0.131829,2.262979,2.269378,2.16034,2.354817,-1.782046,1.171299,-0.197549,2.168703,-1.049786,-0.666763,1
-1.684755,-0.494353,0,2.410147,-0.19451,0.059884,-0.097423,-0.425429,-0.124684,0.486636,0.417364,0.631299,0.374874,-1.024274,1.364321,-1.284461,0.618083,-0.390422,-0.482072,3
1.221085,1.245266,0,-0.35697,-0.19451,-0.392976,-0.11263,-0.117649,-0.123744,0.24895,0.236603,0.302003,0.1946,-0.314449,0.558172,-0.630388,0.284141,-0.598284,-0.477879,5
0.124542,-0.337787,0,-0.35697,-0.19451,0.183389,-0.086263,0.06702,-0.079715,-0.400085,-0.340568,-0.364243,-0.495933,0.865381,-0.089013,-0.716956,-0.391507,0.015356,-0.198567,0
1.454101,-1.294578,0,-0.35697,-0.19451,-0.495898,-0.118719,-0.486984,-0.135637,2.191207,2.148876,2.185864,2.214269,-2.165736,1.761719,-0.813142,2.194587,-0.889205,-0.616425,1
0.151956,-1.364163,0,-0.35697,-0.19451,-0.248886,-0.09287,-0.102259,-0.114219,0.419696,0.436393,0.450059,0.36265,-0.189755,0.546819,-0.736192,0.434286,-0.733767,-0.441977,3
0.755054,1.0887,0,2.410147,-0.19451,-0.145963,-0.087212,-0.133039,-0.109878,0.329471,0.347597,0.393899,0.231268,-0.103426,0.700101,-1.082463,0.377334,-0.528809,-0.385155,5
-1.067949,-0.076844,0,2.410147,-0.19451,0.142221,-0.076587,-0.302318,-0.116665,-0.856058,-0.876513,-0.85946,-0.822867,0.510472,-0.72485,0.716223,-0.893712,1.340431,-0.792277,2
-0.355196,1.297455,0,-0.35697,-0.19451,1.17144,0.016159,0.898026,-0.041675,0.557457,0.544216,0.646613,0.457371,-0.573437,1.052082,-1.20751,0.633614,-0.557309,-0.435487,5
0.851002,0.201495,0,-0.35697,-0.19451,0.512741,-0.072388,-0.440818,-0.132047,-0.277847,-0.359597,-0.165134,-0.330938,-0.51589,0.524113,-0.370685,-0.189588,0.119745,-0.549455,4
0.165662,1.158285,0,-0.35697,-0.19451,0.059884,-0.110743,-0.040704,-0.116281,0.612756,0.588613,0.720642,0.500146,-0.717322,1.222393,-1.351784,0.708688,-0.517254,-0.440502,5
-1.067949,1.59319,0,-0.35697,-0.19451,0.450986,-0.087512,0.267076,-0.099235,-0.520384,-0.524503,-0.655246,-0.349272,0.385774,-1.326622,1.860845,-0.552006,-0.372858,2.348349,6
-0.067353,0.218891,0,-0.35697,-0.19451,-0.475314,-0.117976,-0.394651,-0.132614,-0.80658,-0.714778,-0.849249,-0.835089,1.48887,-0.946256,0.110248,-0.865236,0.4496,0.283621,0
-0.725279,1.175681,0,2.410147,-0.19451,-0.2283,-0.115994,0.19013,-0.061829,-0.572772,-0.591099,-0.673115,-0.428712,0.299445,-1.139278,1.629994,-0.61931,-0.335172,2.529047,6
-0.286662,0.271079,0,-0.35697,-0.19451,-0.578236,-0.115793,-0.579319,-0.131391,-0.953074,-0.936767,-0.97433,-0.932864,0.922934,-0.923548,0.639274,-1.010203,2.510221,-0.509814,2
-1.616221,-0.163825,0,-0.35697,-0.19451,-0.269468,-0.109717,-0.086871,-0.118508,-0.590236,-0.476933,-0.622062,-0.654818,1.508054,-0.696464,-0.332214,-0.645199,-0.079931,0.118775,0
0.851002,0.984323,0,-0.35697,-0.19451,0.800924,-0.060758,0.251686,-0.085808,0.655444,0.629841,0.76659,0.539869,-0.765286,1.279163,-1.399881,0.755284,-0.525545,-0.440864,5
1.481514,1.523605,0,2.410147,-0.19451,0.286312,0.008464,-0.209982,-0.110699,-0.565983,-0.581586,-0.665458,-0.425656,0.318629,-1.127924,1.591521,-0.616721,-0.400649,2.535279,6
-0.067353,-0.859673,0,-0.35697,-0.19451,-0.578235,-0.125326,-0.533152,-0.138849,1.697394,1.606592,1.81573,1.624556,-2.204101,2.181823,-1.486449,1.819229,-0.65748,-0.554995,1
-0.711572,0.705984,0,-0.35697,-0.19451,-0.351807,-0.114506,-0.148427,-0.122368,-0.364191,-0.315198,-0.576114,-0.15372,0.740683,-1.712664,2.159019,-0.386328,-0.422882,2.045638,6
-0.286662,0.184098,0,-0.35697,-0.19451,-0.516483,-0.123237,-0.440818,-0.135429,-0.923969,-0.933596,-0.925829,-0.902309,0.663946,-0.770267,0.639274,-0.961018,2.412888,-0.685685,2
0.357557,-0.163825,0,-0.35697,-0.19451,-0.475314,-0.122931,-0.394651,-0.131103,-0.80755,-0.721121,-0.844144,-0.838144,1.440909,-0.906517,0.09101,-0.867825,0.486296,0.227845,0
1.317033,0.532022,0,2.410147,4.390359,0.862675,-0.066194,-0.317706,-0.130032,-0.800759,-0.813088,-0.767563,-0.819812,0.539249,-0.435317,0.196816,-0.800519,0.866837,-0.469208,4
1.344446,1.071304,0,-0.35697,-0.19451,-0.516483,-0.119513,-0.009926,-0.104791,-0.630981,-0.606954,-0.790538,-0.456211,0.731091,-1.582092,1.947413,-0.642608,0.08114,2.071878,6
1.193672,-1.311974,0,-0.35697,-0.19451,-0.495898,-0.121692,-0.517763,-0.138912,2.234846,2.26621,2.15779,2.27232,-1.53265,1.318904,-0.697721,2.166116,-1.049151,-0.592559,1
0.330144,0.688588,0,-0.35697,-0.19451,0.265726,0.143656,3.206374,0.69111,0.120889,0.074867,0.164159,0.112103,-0.51589,0.387861,-0.139834,0.144352,-0.566538,-0.661049,5
1.179965,1.436624,0,-0.35697,-0.19451,-0.351807,-0.102119,-0.071481,-0.121468,-0.549488,-0.549871,-0.680772,-0.385937,0.443327,-1.326622,1.80313,-0.583069,-0.435957,2.339471,6
-1.53398,-0.877069,0,-0.35697,-0.19451,-0.187131,-0.111039,0.051629,-0.086957,-0.470906,-0.388138,-0.461244,-0.557042,1.133961,-0.321776,-0.591917,-0.489877,-0.023604,-0.104413,0
-0.917174,-0.181222,0,-0.35697,-0.19451,0.574492,-0.100032,-0.471596,-0.133545,-0.424338,-0.454734,-0.361691,-0.465379,0.069233,0.069945,-0.187931,-0.388919,-0.052937,-0.49361,4
-1.314671,-0.790088,0,-0.35697,-0.19451,-0.45473,-0.111717,0.051629,-0.100672,0.856265,0.766206,1.01675,0.741528,-1.513467,1.773072,-1.486449,1.008974,-0.44416,-0.506455,3
-0.972001,0.253683,0,-0.35697,-0.19451,-0.619405,-0.120701,-0.56393,-0.133055,-0.963745,-0.936767,-0.999856,-0.935919,1.028447,-1.031413,0.716223,-1.03609,-0.409795,-0.529686,2
-1.479153,-0.668315,0,2.410147,-0.19451,-0.372391,-0.111252,-0.363873,-0.127927,-0.923969,-0.924082,-0.93604,-0.899254,0.750275,-0.838392,0.66813,-0.971373,2.128997,-0.656636,2
-0.519677,1.262662,0,2.410147,-0.19451,-0.207717,-0.107926,-0.056094,-0.111794,0.642832,0.633012,0.723195,0.549034,-0.61181,1.063435,-1.188266,0.711276,-0.61043,-0.443815,5
0.083422,-0.650919,0,-0.35697,-0.19451,-0.187131,-0.100137,-0.209982,-0.09634,-0.334115,-0.264457,-0.295321,-0.44399,0.90375,-0.015213,-0.880474,-0.321612,-0.010056,-0.18633,0
1.604875,1.036512,0,-0.35697,-0.19451,-0.145963,-0.106417,-0.071481,-0.109597,-0.567921,-0.575242,-0.729275,-0.361493,0.395366,-1.542352,2.216734,-0.56236,-0.029123,2.225256,6
0.905829,-0.076844,0,-0.35697,-0.19451,-0.290054,-0.098457,-0.41004,-0.127041,0.073352,0.097066,0.092685,0.02655,0.155562,0.189162,-0.476488,0.071869,-0.679674,-0.416158,3
0.042301,0.897342,0,-0.35697,-0.19451,0.101052,-0.033408,0.082407,-0.066553,-0.347696,-0.340568,-0.514849,-0.150665,0.347405,-1.400424,2.024363,-0.383739,-0.621696,2.346699,6
-0.190714,1.941114,0,-0.35697,-0.19451,-0.104794,-0.098155,0.082407,-0.096781,-0.561132,-0.600612,-0.650141,-0.410381,0.098006,-1.054121,1.687709,-0.603779,-0.169932,2.610221,6
1.152551,2.18466,0,-0.35697,-0.19451,0.203971,-0.074122,0.128575,-0.075432,-0.74643,-0.708436,-0.841591,-0.660928,0.95171,-1.247143,1.158682,-0.816052,-0.516277,2.122721,6
-0.341489,-0.216014,0,-0.35697,-0.19451,-0.104794,-0.107075,-0.225372,-0.126254,-0.448594,-0.372281,-0.443375,-0.523432,1.057224,-0.333129,-0.495723,-0.471755,-0.154142,-0.141421,0
-0.368903,-0.337787,0,-0.35697,-0.19451,0.121634,-0.046374,-0.25615,-0.117689,-0.480608,-0.388138,-0.481666,-0.563152,1.229883,-0.401253,-0.553438,-0.510586,-0.073952,-0.054191,0
0.892122,-0.320391,0,-0.35697,-0.19451,-0.001871,-0.076105,-0.071481,-0.111643,0.227604,0.239774,0.279029,0.151825,-0.074652,0.52979,-0.822759,0.260843,-0.573349,-0.409738,3
1.41298,-0.163825,0,-0.35697,-0.19451,-0.557652,-0.125904,-0.440818,-0.138093,-0.816282,-0.736977,-0.844144,-0.850366,1.383356,-0.855423,0.062155,-0.87818,0.615686,0.136577,0
-1.5751,1.262662,0,-0.35697,-0.19451,-0.248886,-0.103961,-0.394651,-0.125833,-0.568893,-0.534016,-0.752249,-0.376771,0.779051,-1.689958,2.082069,-0.575304,0.059949,2.03973,6
-1.19131,-0.302995,0,-0.35697,-0.19451,0.121634,-0.071149,-0.086871,-0.086768,-0.446653,-0.365939,-0.43827,-0.529543,1.095592,-0.310423,-0.572673,-0.466578,-0.082073,-0.126007,0
1.41298,1.175681,0,-0.35697,-0.19451,-0.166549,-0.113469,-0.025316,-0.119894,0.318799,0.319056,0.376032,0.246544,-0.256902,0.643331,-0.832377,0.359215,-0.601425,-0.438496,5
-0.341489,-0.216014,0,-0.35697,-0.19451,0.677415,0.339882,0.467132,0.191333,-0.842476,-0.873342,-0.805854,-0.847311,0.404958,-0.44667,0.350714,-0.83935,1.917446,-0.552355,2
1.33074,-1.485936,0,2.410147,-0.19451,-0.495898,-0.118307,-0.086871,-0.128464,2.002006,1.930049,2.004623,2.046222,-2.280839,1.659531,-0.524585,2.010787,-0.837166,-0.651705,1
0.330144,1.019116,0,2.410147,-0.19451,0.450986,-0.055758,1.267361,-0.044119,0.073352,0.125608,0.072263,0.023495,0.41455,0.05291,-0.50535,0.051159,-0.784475,-0.327038,5
0.357557,0.253683,0,-0.35697,-0.19451,-0.537067,-0.125656,-0.548541,-0.138912,-0.827924,-0.736977,-0.869671,-0.856477,1.498462,-0.957611,0.119867,-0.888535,0.615686,0.31215,0
1.673409,0.619003,0,-0.35697,-0.19451,0.245144,-0.01466,3.683427,2.732599,-0.033366,-0.06784,0.018658,-0.062057,-0.285676,0.319738,-0.255264,0.007151,-0.603019,-0.767764,5
0.426091,1.001719,0,-0.35697,-0.19451,-0.516483,-0.119513,-0.25615,-0.131576,-0.664937,-0.679894,-0.790538,-0.492878,0.404958,-1.383393,1.937795,-0.673674,0.083597,2.309878,6
-0.231835,0.253683,0,-0.35697,-0.19451,-0.59882,-0.125904,-0.533152,-0.138093,-0.887103,-0.895541,-0.862012,-0.899254,0.644762,-0.560216,0.302621,-0.896301,1.632478,-0.46911,4
0.234196,-1.572917,0,-0.35697,-0.19451,-0.516483,-0.113403,-0.533152,-0.134227,1.926357,1.82541,1.940824,1.985091,-2.482271,1.676561,-0.351449,1.946088,-0.784536,-0.676308,1
-0.80752,-0.389976,0,2.410147,-0.19451,-0.434145,-0.119958,-0.056094,-0.129088,-0.471878,-0.375451,-0.474006,-0.557042,1.258659,-0.401253,-0.582291,-0.502819,-0.072822,-0.061277,0
0.878415,0.010136,0,-0.35697,-0.19451,-0.2283,-0.106083,-0.317706,-0.117185,0.040365,0.087553,0.046737,-0.013169,0.395366,0.075621,-0.524585,0.025272,-0.680738,-0.352417,3
0.933243,0.323268,0,2.410147,-0.19451,-0.557652,-0.125904,-0.194595,-0.137589,-0.844416,-0.74332,-0.895197,-0.871755,1.603976,-1.031413,0.139104,-0.893712,0.960412,0.445064,0
0.247903,-0.163825,0,-0.35697,-0.19451,-0.145963,-0.109254,-0.56393,-0.133545,-0.258442,-0.280314,-0.223847,-0.27594,0.011677,0.018851,-0.04365,-0.249129,-0.416124,-0.53938,4
-0.889761,1.001719,0,2.410147,-0.19451,-0.084208,-0.10055,0.06702,-0.104653,-0.456355,-0.448392,-0.604193,-0.28205,0.443327,-1.360684,1.860845,-0.495054,-0.618468,2.298554,6
-1.369498,1.314851,0,-0.35697,-0.19451,-0.290054,-0.113764,-0.379261,-0.132299,-0.511654,-0.562558,-0.604193,-0.346214,-0.04587,-1.03709,1.80313,-0.549415,-0.148443,2.622736,6
1.687116,1.332247,0,-0.35697,-0.19451,-0.187131,-0.106067,-0.179205,-0.12032,0.237306,0.242944,0.284136,0.173212,-0.141791,0.507079,-0.716956,0.266022,-0.61421,-0.436878,5
-1.424326,-0.581334,0,-0.35697,-0.19451,-0.454729,-0.126317,-0.456207,-0.130599,2.002006,2.085457,1.938274,1.975934,-0.870798,1.216716,-1.188266,1.943502,-1.082724,-0.475569,1
-0.272955,-0.216014,0,-0.35697,-0.19451,-0.557652,-0.118619,-0.379261,-0.132638,0.605966,0.582271,0.705325,0.503201,-0.707731,1.159946,-1.255599,0.693155,-0.557266,-0.449807,3
-1.19131,1.332247,0,-0.35697,-0.19451,0.574492,-0.079909,0.282466,-0.119683,0.495369,0.461763,0.598113,0.399318,-0.707731,1.091822,-1.140178,0.584429,-0.512756,-0.464179,5
0.151956,-1.364163,0,-0.35697,-0.19451,-0.248886,-0.09287,-0.102259,-0.114219,0.419696,0.436393,0.450059,0.36265,-0.189755,0.546819,-0.736192,0.434286,-0.733767,-0.441977,3
-0.341489,0.549418,0,-0.35697,-0.19451,-0.516483,-0.117063,-0.440818,-0.134227,-0.35934,-0.365939,-0.540376,-0.132334,0.2323,-1.502612,2.31292,-0.368209,-0.476559,2.28578,6
-0.135887,1.036512,0,-0.35697,-0.19451,-0.41356,-0.118719,-0.117649,-0.115233,-0.496131,-0.537187,-0.616957,-0.306494,0.030868,-1.21308,2.024363,-0.515763,-0.151238,2.488843,6
0.110835,0.027533,0,-0.35697,-0.19451,-0.166549,-0.064212,-0.086871,-0.117752,0.765072,0.807431,0.802326,0.671254,-0.237711,0.876094,-1.245981,0.791525,-0.731687,-0.388461,3
-1.684755,2.115075,0,-0.35697,-0.19451,-0.001871,-0.079078,0.205521,-0.084438,-0.8027,-0.759176,-0.877328,-0.746481,1.047632,-1.156309,0.908597,-0.883357,-1.033002,2.018686,6
-0.780106,-0.755296,0,-0.35697,-0.19451,-0.269468,-0.123592,-0.194595,-0.111139,1.938957,1.999833,1.910176,1.893437,-1.024274,1.398386,-1.342167,1.915008,-1.002328,-0.476145,1
0.522039,-0.96405,0,-0.35697,-0.19451,-0.022457,-0.078004,-0.24076,-0.123798,0.516712,0.547387,0.552165,0.439037,-0.141791,0.66036,-0.97666,0.537833,-0.708862,-0.402122,3
-1.095363,0.044929,0,-0.35697,-0.19451,1.891898,-0.041011,0.036242,-0.109614,-0.703743,-0.797231,-0.61951,-0.70676,-0.276084,-0.015213,0.302621,-0.650376,1.355783,-0.70337,2
0.741348,-0.389976,0,-0.35697,-0.19451,-0.537066,-0.118719,-0.502375,-0.134566,2.56374,2.672126,2.367106,2.666465,-1.101003,0.790936,-0.23602,2.378386,-1.251749,-0.624999,1
0.700227,0.149306,0,-0.35697,-0.19451,-0.516483,-0.124583,-0.41004,-0.134567,-0.820162,-0.724292,-0.872223,-0.8412,1.536831,-1.020059,0.187197,-0.875591,0.451532,0.41213,0
-0.643038,-0.424768,0,-0.35697,-0.19451,-0.104794,0.051491,0.174743,0.11104,-0.861879,-0.905055,-0.808406,-0.87481,0.309037,-0.350159,0.283384,-0.841938,2.119961,-0.577721,2
-1.588807,-0.755296,0,-0.35697,-0.19451,0.389232,0.179336,3.945055,1.075765,-0.351578,-0.44205,-0.287662,-0.337049,-0.535072,0.138068,0.302621,-0.313845,0.382643,-0.691509,2
-1.396912,-1.190201,0,-0.35697,-0.19451,0.121634,-0.045383,-0.179205,-0.12682,-0.356429,-0.318369,-0.300426,-0.456211,0.63517,0.081298,-0.774671,-0.326789,0.035816,-0.264191,0
1.084017,-1.712086,0,-0.35697,-0.19451,-0.475314,-0.119958,-0.440818,-0.132048,1.71387,1.574879,1.871902,1.639834,-2.65493,2.460004,-1.505685,1.876194,-0.55762,-0.576259,1
-0.012526,1.175681,0,-0.35697,-0.19451,0.595078,-0.066242,0.236298,-0.092559,0.594323,0.572758,0.702773,0.47876,-0.678957,1.21104,-1.371028,0.690567,-0.496177,-0.435234,5
1.02919,-1.607709,0,-0.35697,-0.19451,0.080466,-0.100032,0.728747,-0.094628,-0.675608,-0.698922,-0.634824,-0.694538,0.337813,-0.282036,0.139104,-0.665906,0.324345,-0.523545,4
-1.629927,1.627982,0,-0.35697,-0.19451,0.080466,-0.013669,0.420964,0.072498,-0.589264,-0.610128,-0.708853,-0.419546,0.289853,-1.281205,1.88008,-0.611545,-0.138203,2.411623,6
-0.643038,-0.268203,0,-0.35697,-0.19451,-0.392976,-0.117646,-0.225372,-0.120208,-0.522325,-0.39448,-0.558245,-0.596764,1.584792,-0.668079,-0.457252,-0.585658,-0.210477,0.125136,0
-0.615625,-0.703107,0,2.410147,-0.19451,-0.084208,-0.087667,-0.25615,-0.130536,0.324619,0.366626,0.332637,0.270988,0.117197,0.319738,-0.659241,0.315207,-0.776201,-0.395204,3
1.385567,1.906321,0,-0.35697,-0.19451,0.327481,-0.097907,-0.179205,-0.12153,-0.663967,-0.698922,-0.762458,-0.505099,0.222709,-1.201726,1.812748,-0.684028,0.206084,2.484578,6
-1.465446,-0.998843,0,-0.35697,-0.19451,2.509433,0.075376,2.359967,-0.050239,0.074321,-0.013928,0.123318,0.099882,-0.861207,0.387861,0.206435,0.102935,-0.336053,-0.690939,2
1.097724,1.158285,0,-0.35697,-0.19451,-0.2283,-0.105051,-0.225372,-0.121063,0.325591,0.341255,0.378585,0.243488,-0.122608,0.620624,-0.928563,0.361803,-0.596143,-0.404251,5
-0.50597,1.523605,0,5.177263,-0.19451,-0.187131,-0.10769,0.005462,-0.115423,-0.687252,-0.683066,-0.839038,-0.502044,0.596801,-1.576414,2.072451,-0.681439,0.426767,2.13787,6
0.220489,-1.068427,0,-0.35697,-0.19451,-0.001871,-0.080069,0.267076,-0.03179,-0.253591,-0.258115,-0.149818,-0.370658,0.165153,0.484372,-0.986277,-0.174055,0.102545,-0.340064,0
0.60428,-0.37258,0,-0.35697,-0.19451,-0.331223,-0.11938,-0.425429,-0.135133,0.554547,0.588613,0.585351,0.47876,-0.141791,0.66036,-0.97666,0.571487,-0.732046,-0.402944,3
0.138249,1.071304,0,2.410147,-0.19451,0.121634,-0.064649,-0.040704,-0.118244,0.285815,0.322227,0.302003,0.22821,0.098006,0.342444,-0.678485,0.284141,-0.734547,-0.400692,5
-1.657341,1.471416,0,2.410147,-0.19451,0.162803,-0.087978,0.005462,-0.111345,-0.583444,-0.591099,-0.73438,-0.388992,0.404958,-1.485581,2.110931,-0.585658,0.010972,2.249037,6
1.550048,-1.120616,0,-0.35697,-0.19451,-0.392975,-0.117063,-0.379261,-0.128602,2.217401,2.180586,2.178214,2.275372,-2.136954,1.557344,-0.495723,2.186829,-0.931582,-0.647965,1
0.330144,-1.033635,0,-0.35697,-0.19451,-0.145963,-0.101789,-0.286928,-0.132299,-0.339935,-0.289827,-0.282557,-0.453156,0.731091,0.104004,-0.909327,-0.308668,0.08524,-0.234249,0
1.481514,0.532022,0,-0.35697,-0.19451,0.677415,0.131765,-0.486985,-0.130347,-0.106128,-0.22006,0.054396,-0.187332,-0.947536,0.983958,-0.716956,0.03304,0.139688,-0.543411,3
0.549452,-0.424768,0,-0.35697,-0.19451,-0.372391,-0.116737,-0.456207,-0.13211,1.476194,1.318006,1.69576,1.349564,-2.635747,2.675732,-1.890436,1.697566,-0.422562,-0.546718,1
1.344446,1.158285,0,-0.35697,-0.19451,0.039297,-0.104278,-0.102259,-0.115229,0.25768,0.261973,0.312215,0.185435,-0.170573,0.575207,-0.803524,0.294497,-0.589844,-0.428537,5
-1.19131,-0.355184,0,-0.35697,-0.19451,-0.372391,-0.103854,-0.133039,-0.116429,0.553578,0.585442,0.582798,0.481815,-0.160982,0.649007,-0.938189,0.568899,-0.744073,-0.410715,3
1.234792,-0.00726,0,-0.35697,-0.19451,-0.578236,-0.124335,-0.486985,-0.139416,-0.934641,-0.936767,-0.928382,-0.929808,0.740683,-0.72485,0.485376,-0.963607,2.510221,-0.522199,2
-0.917174,0.010136,0,2.410147,-0.19451,-0.290054,-0.101872,-0.517763,-0.13211,-0.940462,-0.933596,-0.951356,-0.923697,0.827013,-0.844069,0.600799,-0.986905,2.440697,-0.529589,2
-1.23243,0.149306,0,-0.35697,-0.19451,-0.516483,-0.125574,-0.610097,-0.1374,-0.829864,-0.733806,-0.874776,-0.859533,1.546423,-0.980319,0.110248,-0.885946,0.728665,0.358831,0
0.878415,1.106096,0,-0.35697,-0.19451,-0.248886,-0.104927,0.174743,-0.09955,0.300366,0.322227,0.360715,0.203769,-0.04587,0.649007,-1.05361,0.343682,-0.530587,-0.378282,5
1.001777,1.071304,0,-0.35697,-0.19451,-0.207717,-0.099898,0.020852,-0.112003,0.344993,0.360281,0.393899,0.267932,-0.141791,0.609266,-0.890092,0.377334,-0.619068,-0.416921,5
0.30273,1.019116,0,-0.35697,-0.19451,0.142221,-0.089287,0.143963,-0.113009,0.171336,0.214403,0.19224,0.102938,0.251484,0.279997,-0.726574,0.172829,-0.649224,-0.359969,5
-0.46485,-1.816463,0,-0.35697,-0.19451,-0.331223,-0.110359,-0.271538,-0.126919,2.347403,2.35817,2.257337,2.418973,-1.810828,1.324581,-0.428399,2.267068,-1.039668,-0.640594,1
0.412385,-1.677294,0,-0.35697,-0.19451,-0.310637,-0.12194,-0.271538,-0.135889,2.631662,2.846572,2.351806,2.730621,-0.189755,0.29135,-0.303352,2.36287,-1.438491,-0.507219,1
-1.136483,-1.051031,0,2.410147,-0.19451,-0.145963,-0.10278,-0.133039,-0.098293,-0.384562,-0.356426,-0.33361,-0.468434,0.568025,0.024528,-0.611153,-0.360441,-0.01858,-0.291842,0
-0.917174,1.627982,0,-0.35697,-0.19451,-0.187131,-0.103609,-0.209982,-0.117218,-0.658147,-0.657695,-0.808406,-0.471489,0.539249,-1.542352,2.072451,-0.655553,0.261509,2.180457,6
-0.012526,-1.642502,0,-0.35697,-0.19451,-0.331223,-0.111452,-0.379264,-0.124742,2.39395,2.466,2.26756,2.449524,-1.292853,1.120205,-0.601535,2.277435,-1.144399,-0.587725,1
0.878415,0.35806,0,-0.35697,-0.19451,-0.701743,-0.127308,-0.671653,-0.140171,-0.970536,-0.936767,-1.015172,-0.938975,1.095592,-1.093861,0.754698,-1.051622,-1.8698,0.881942,4
1.193672,0.49723,0,-0.35697,-0.19451,1.150858,0.04315,-0.009926,-0.08469,-0.274934,-0.356426,-0.149818,-0.343159,-0.51589,0.609266,-0.514967,-0.174055,0.160033,-0.51952,3
1.317033,-1.277182,0,-0.35697,-0.19451,-0.537067,-0.11517,-0.27154,-0.128464,2.227093,2.199623,2.196088,2.266215,-2.060225,1.619791,-0.678485,2.204955,-0.933312,-0.623025,1
1.399274,1.262662,0,-0.35697,-0.19451,0.265726,-0.074663,0.313244,-0.111345,0.265442,0.265144,0.322425,0.1946,-0.218529,0.597913,-0.793906,0.304851,-0.58878,-0.437829,5
0.480919,-0.23341,0,-0.35697,-0.19451,-0.392976,-0.111895,-0.548541,-0.135544,-0.142025,-0.159807,-0.111529,-0.159833,-0.04587,0.086975,-0.101362,-0.135227,-0.523189,-0.53344,4
0.974363,0.010136,0,-0.35697,-0.19451,-0.619405,-0.126647,-0.440818,-0.133559,-0.80755,-0.721121,-0.844144,-0.838144,1.440909,-0.906517,0.09101,-0.865236,0.504644,0.227405,0
1.358153,-1.051031,0,-0.35697,-0.19451,-0.413561,-0.120701,-0.486985,-0.137149,2.178581,2.15838,2.14504,2.214269,-1.954705,1.56302,-0.688103,2.153186,-0.943496,-0.616684,1
1.385567,0.13191,0,-0.35697,-0.19451,-0.701743,-0.127308,-0.671653,-0.140171,-0.970536,-0.936767,-1.015172,-0.938975,1.095592,-1.093861,0.754698,-1.051622,-1.8698,0.881942,4
0.727641,0.253683,0,-0.35697,-0.19451,-0.660574,-0.12347,-0.656264,-0.137857,-0.934641,-0.908226,-0.943698,-0.938975,0.999671,-0.827038,0.398808,-0.979139,2.510221,-0.253746,4
1.495221,0.705984,0,-0.35697,-0.19451,-0.516483,-0.122601,0.159353,-0.003388,-0.612548,-0.603783,-0.670562,-0.544821,0.577617,-0.889486,0.927834,-0.658141,-0.559517,2.742457,6
