@relation biodeg-weka.filters.unsupervised.attribute.Standardize

@attribute Attr1 numeric
@attribute Attr2 numeric
@attribute Attr3 numeric
@attribute Attr4 numeric
@attribute Attr5 numeric
@attribute Attr6 numeric
@attribute Attr7 numeric
@attribute Attr8 numeric
@attribute Attr9 numeric
@attribute Attr10 numeric
@attribute Attr11 numeric
@attribute Attr12 numeric
@attribute Attr13 numeric
@attribute Attr14 numeric
@attribute Attr15 numeric
@attribute Attr16 numeric
@attribute Attr17 numeric
@attribute Attr18 numeric
@attribute Attr19 numeric
@attribute Attr20 numeric
@attribute Attr21 numeric
@attribute Attr22 numeric
@attribute Attr23 numeric
@attribute Attr24 numeric
@attribute Attr25 numeric
@attribute Attr26 numeric
@attribute Attr27 numeric
@attribute Attr28 numeric
@attribute Attr29 numeric
@attribute Attr30 numeric
@attribute Attr31 numeric
@attribute Attr32 numeric
@attribute Attr33 numeric
@attribute Attr34 numeric
@attribute Attr35 numeric
@attribute Attr36 numeric
@attribute Attr37 numeric
@attribute Attr38 numeric
@attribute Attr39 numeric
@attribute Attr40 numeric
@attribute Attr41 numeric
@attribute Class {0,1}

@data
0.801506,-0.390599,3.612708,-0.166611,-0.420109,-0.27012,3.754707,1.207764,-0.700936,0.110513,-0.461072,0.256124,1.544391,-0.776827,1.134537,0.531644,1.219453,-1.197831,-0.083798,-0.23288,-0.13479,1.008369,0.124111,-0.203523,2.39945,-0.156756,1.031964,0.007586,-0.165039,-0.738113,0.19062,-0.201625,4.680526,-0.560635,0.826453,0.264866,0.378961,-0.629368,1.015718,-0.160469,2.356455,0
0.190809,-0.936485,0.877576,-0.166611,0.437173,-0.27012,1.95681,0.84689,-0.700936,-1.015972,0.822387,0.256124,0.786025,-0.787003,0.688742,-0.814479,-0.178567,-0.501151,-0.083798,-0.23288,-0.13479,0.842506,0.124111,-0.203523,2.39945,-0.156756,0.501298,0.007586,-0.165039,-0.738113,0.262641,-0.201625,2.049756,1.198384,2.417526,0.035774,-0.344476,1.20484,0.490753,-0.160469,0.570172,0
1.156222,-0.558767,-0.489991,-0.166611,-0.420109,1.592474,2.855759,0.365725,3.373377,0.110513,-0.461072,0.256124,1.032537,-0.438477,1.532953,0.980352,-0.737776,-0.235749,-0.083798,-0.23288,-0.13479,0.396752,0.124111,-0.203523,-0.416367,-0.156756,1.076186,0.007586,-0.165039,-0.738113,0.486336,-0.201625,0.734371,-0.560635,0.826453,-0.046258,-0.661855,-0.629368,0.411042,-0.160469,-0.32297,0
0.190809,-1.544563,-0.489991,-0.166611,0.437173,-0.27012,-0.740035,-0.563799,0.317642,-1.015972,1.464117,0.256124,0.23822,-0.787003,0.688742,-0.814479,-0.931348,0.460932,-0.083798,-0.23288,-0.13479,-0.287429,0.124111,-0.203523,-0.416367,-0.156756,0.501298,0.007586,-0.165039,-0.738113,0.262641,6.009003,-0.581014,1.198384,2.417526,-0.544456,-1.189264,1.20484,-0.366745,-0.160469,-0.32297,0
1.331752,-0.750874,-0.489991,-0.166611,-0.420109,0.661177,1.057862,0.923439,0.317642,0.110513,-0.461072,0.256124,0.452206,-0.787003,0.935329,0.082937,-0.458171,-0.600676,-0.083798,-0.23288,-0.13479,0.334554,0.124111,-0.203523,-0.416367,-0.156756,0.90372,0.007586,-0.165039,-0.738113,0.029884,-0.201625,0.734371,-0.560635,0.826453,-0.133293,-0.327362,-0.629368,0.124404,-0.160469,-0.32297,0
0.536383,-1.350652,-0.489991,-0.166611,-0.420109,-0.27012,1.057862,0.540694,-0.191647,0.673755,-0.461072,0.015759,0.979468,0.945454,0.798575,1.42906,-0.522695,-0.335274,-0.083798,-0.23288,-0.13479,0.11686,0.124111,-0.203523,-0.416367,-0.156756,0.691454,0.007586,-0.165039,0.301154,1.409256,-0.201625,0.734371,-0.560635,0.030917,-0.091276,-0.523391,-0.629368,0.268528,-0.160469,-0.32297,0
1.596875,-0.478773,0.877576,-0.166611,-0.420109,0.661177,1.057862,0.945311,-0.191647,0.673755,-0.461072,-0.706636,1.094165,-0.02635,1.120538,1.204706,0.144053,-0.700202,-0.083798,-0.23288,-0.13479,0.417485,0.124111,-0.203523,2.39945,-0.156756,1.173475,0.007586,-0.165039,0.29569,-0.218135,-0.201625,0.734371,-0.560635,0.030917,0.02577,0.005574,-0.629368,0.589788,-0.160469,0.570172,0
1.373806,-0.475525,2.245142,-0.166611,-0.420109,0.661177,2.855759,0.923439,0.317642,0.110513,-0.461072,0.256124,2.609186,-0.776827,1.285289,0.082937,0.122545,-1.231006,-0.083798,-0.23288,-0.13479,1.671817,0.124111,4.908787,-0.416367,-0.156756,1.146941,0.007586,6.053413,-0.738113,0.147694,-0.201625,3.365141,-0.560635,0.826453,2.978945,-0.307137,-0.629368,3.495617,-0.160469,1.463313,0
0.402907,-0.151698,-0.489991,-0.166611,0.865814,-0.27012,0.608388,1.41554,-0.700936,-1.015972,0.501522,0.256124,-0.222278,-0.918019,0.157879,-0.814479,-0.673252,-0.766553,-0.083798,-0.23288,-0.13479,0.852873,0.332943,-0.203523,-0.416367,-0.156756,0.598587,0.032755,-0.165039,-0.738113,-0.759963,-0.201625,0.076679,0.318874,0.826453,-0.042257,-0.727198,0.287736,-0.120365,-0.160469,-0.32297,0
0.57478,-0.087823,-0.489991,-0.166611,2.151737,-0.27012,1.057862,0.923439,-0.700936,-1.015972,1.464117,0.256124,-0.081903,-0.789547,0.35278,-0.814479,-0.544203,-0.335274,-0.083798,-0.23288,-0.13479,0.645545,0.332943,-0.203523,-0.416367,-0.156756,0.771053,-0.004998,-0.165039,-0.738113,-0.734684,-0.201625,0.734371,1.198384,2.417526,-0.00024,-0.523391,1.20484,-0.042265,-0.160469,-0.32297,0
0.615006,-0.065328,-0.489991,-0.166611,2.151737,-0.27012,1.057862,0.923439,-0.700936,-1.015972,1.464117,0.256124,-0.081903,-0.789547,0.35278,-0.814479,-0.544203,-0.335274,-0.083798,-0.23288,-0.13479,0.655912,0.332943,-0.203523,-0.416367,-0.156756,0.788742,-0.004998,-0.165039,-0.738113,-0.748993,-0.201625,0.734371,1.198384,2.417526,0.002761,-0.523391,1.20484,-0.042265,-0.160469,-0.32297,0
0.274917,-1.217007,-0.489991,-0.166611,0.865814,-0.27012,1.057862,1.776414,-0.700936,-1.015972,0.822387,0.256124,0.505275,-1.718104,0.56814,-0.814479,-0.716268,-1.031955,-0.083798,-0.23288,-0.13479,1.049834,0.541775,-0.203523,-0.416367,4.854682,0.633965,0.007586,-0.165039,-0.738113,0.196344,-0.201625,0.734371,1.198384,0.030917,-0.053261,-0.945007,0.287736,0.197674,-0.160469,-0.32297,0
0.721055,0.016711,0.877576,-0.166611,-0.420109,-0.27012,1.507336,1.699865,-0.700936,-0.452729,-0.461072,0.256124,0.474461,-0.734852,0.51753,-0.141417,0.294609,-1.264181,-0.083798,-0.23288,-0.13479,1.018735,0.332943,-0.203523,2.39945,-0.156756,0.930253,0.013878,-0.165039,-0.738113,-0.755193,-0.201625,1.392064,-0.560635,0.030917,0.203841,-0.084661,-0.629368,0.42956,-0.160469,0.570172,0
0.14327,-0.788165,-0.489991,-0.166611,-0.420109,-0.27012,0.158914,0.923439,-0.700936,-1.015972,-0.461072,0.256124,-0.497892,-1.718104,-0.080094,-0.814479,-0.974364,-0.600676,-0.083798,-0.23288,-0.13479,0.635179,0.332943,-0.203523,-0.416367,-0.156756,0.386321,-0.036459,-0.165039,-0.738113,-0.773318,-0.201625,-0.581014,-0.560635,-0.76462,-0.261344,-1.284166,-0.629368,-0.451287,-0.160469,-0.32297,0
0.035392,-1.128351,-0.489991,-0.166611,-0.420109,-0.27012,-0.740035,0.639114,-0.700936,-1.015972,-0.461072,0.256124,-0.70503,-1.718104,-0.142548,-0.814479,-0.995872,-0.401625,-0.083798,-0.23288,-0.13479,0.71811,0.332943,-0.203523,-0.416367,-0.156756,0.474765,0.083092,-0.165039,-0.738113,-0.819583,2.903689,-0.581014,-0.560635,-0.76462,-0.45242,-1.358844,-0.629368,-0.663849,-0.160469,-0.32297,0
0.000652,-0.938891,-0.489991,-0.166611,-0.420109,-0.27012,-0.740035,0.639114,-0.191647,-1.015972,-0.461072,2.424607,-0.693047,-0.373605,0.048046,-0.814479,-0.995872,-0.401625,-0.083798,-0.23288,-0.13479,0.883972,0.332943,-0.203523,-0.416367,-0.156756,0.872764,0.083092,-0.165039,-0.738113,-0.624983,2.903689,-0.581014,-0.560635,-0.76462,-0.324369,-1.329284,-0.629368,-0.560789,-0.160469,-0.32297,0
0.397422,-1.239622,-0.489991,-0.166611,-0.420109,-0.27012,-0.740035,0.923439,-0.700936,-1.015972,-0.461072,0.256124,-0.480773,-1.718104,0.373239,-0.814479,-0.974364,-0.600676,-0.083798,-0.23288,-0.13479,1.153498,0.959439,-0.203523,-0.416367,-0.156756,1.337096,0.026463,-0.165039,-0.738113,-0.837708,6.009003,-0.581014,-0.560635,-0.76462,-0.285353,-1.439744,-0.629368,-0.453702,-0.160469,-0.32297,0
1.041031,-0.797908,-0.489991,-0.166611,0.865814,-0.27012,1.507336,1.831092,-0.700936,0.110513,0.501522,-0.145351,0.55492,-0.850603,0.911639,0.980352,-0.049519,-1.06513,-0.083798,-0.23288,-0.13479,0.614446,0.959439,-0.203523,-0.416367,-0.156756,1.337096,0.007586,-0.165039,1.316378,-0.642154,-0.201625,0.076679,0.318874,0.826453,0.047779,0.016465,0.287736,0.270138,-0.160469,-0.32297,0
0.17801,-0.753761,-0.489991,-0.166611,-0.420109,-0.27012,1.057862,1.41554,-0.700936,0.110513,-0.461072,0.256124,0.173169,-0.862051,0.378623,0.082937,-0.221583,-0.899254,-0.083798,-0.23288,-0.13479,0.396752,0.124111,-0.203523,-0.416367,-0.156756,0.44381,0.001294,-0.165039,-0.738113,-0.137529,-0.201625,0.734371,-0.560635,0.826453,-0.1513,-0.128223,-0.629368,0.00363,-0.160469,-0.32297,0
1.115997,-1.087933,-0.489991,-0.166611,-0.420109,0.661177,0.158914,1.131215,0.317642,-1.015972,-0.461072,1.81395,0.512123,-0.876043,0.865337,-0.814479,-0.952856,-0.733377,-0.083798,-0.23288,-0.13479,0.811407,0.124111,-0.203523,-0.416367,-0.156756,0.66492,0.007586,-0.165039,-0.738113,0.444841,-0.201625,-0.581014,-0.560635,-0.76462,-0.221328,-0.976122,-0.629368,0.113132,-0.160469,-0.32297,0
0.624148,-1.671351,-0.489991,-0.166611,-0.420109,-0.27012,2.855759,0.573501,1.33622,1.236998,-0.461072,0.256124,1.148945,-0.959995,1.212066,1.42906,-0.372139,-0.36845,-0.083798,-0.23288,-0.13479,-0.049002,0.541775,-0.203523,-0.416367,-0.156756,0.978897,0.007586,-0.165039,-0.738113,0.601761,-0.201625,0.734371,-0.560635,-0.76462,-0.036254,-0.868773,-0.629368,0.489142,-0.160469,-0.32297,0
0.09573,-0.980632,-0.489991,-0.166611,0.865814,-0.27012,0.608388,1.831092,-0.700936,-1.015972,0.822387,0.256124,0.323815,-1.718104,0.522914,-0.814479,-0.673252,-1.06513,-0.083798,-0.23288,-0.13479,1.194963,0.541775,-0.203523,-0.416367,4.854682,0.890453,0.007586,-0.165039,-0.738113,-0.154223,-0.201625,-0.581014,1.198384,0.030917,0.02377,-0.955897,0.287736,0.168688,-0.160469,-0.32297,0
0.035392,-0.53507,-0.489991,-0.166611,1.294455,-0.27012,0.158914,0.223563,-0.700936,0.110513,2.426711,-0.442884,0.212542,0.175897,0.387238,-0.141417,0.294609,0.19553,-0.083798,-0.23288,-0.13479,0.065028,0.332943,-0.203523,-0.416367,4.854682,0.753365,0.001294,-0.165039,0.175228,0.007467,-0.201625,-0.581014,1.198384,0.826453,0.017767,-0.072215,2.121944,0.097834,-0.160469,-0.32297,0
0.27126,-0.118016,-0.489991,-0.166611,0.865814,-0.27012,0.608388,0.45321,-0.700936,0.110513,1.464117,0.256124,0.051624,-0.410493,0.324783,0.082937,0.789293,0.19553,-0.083798,2.916972,-0.13479,0.355287,0.332943,-0.203523,-0.416367,4.854682,0.70472,-0.004998,-0.165039,0.999294,-0.450892,-0.201625,0.076679,2.077894,0.030917,0.047779,0.492533,2.121944,0.170298,-0.160469,-0.32297,0
-0.518624,0.000712,-0.489991,-0.166611,0.008532,-0.27012,-0.740035,1.054666,-0.700936,-1.015972,-0.140207,0.256124,-0.794049,-0.287109,-0.674487,-0.814479,-0.630236,-0.501151,-0.083798,-0.23288,-0.13479,0.624813,-0.08472,-0.203523,-0.416367,-0.156756,-0.352188,0.290733,-0.165039,-0.738113,-0.566317,-0.201625,-0.581014,0.318874,-0.76462,-0.319367,-0.545171,0.287736,-0.535829,-0.160469,-0.32297,0
-0.674041,0.216637,-0.489991,-0.166611,0.008532,-0.27012,-0.740035,0.157949,-0.700936,-1.015972,0.501522,0.256124,-1.016594,-0.697964,-0.812317,-0.814479,-0.329123,0.328231,-0.083798,-0.23288,-0.13479,0.147959,-0.08472,-0.203523,-0.416367,-0.156756,-0.506966,-0.502077,-0.165039,-0.738113,-0.807659,-0.201625,-0.581014,0.758629,0.826453,-0.331372,-0.276022,1.20484,-0.637279,-0.160469,-0.32297,0
-0.674041,0.158175,-0.489991,-0.166611,-0.420109,-0.27012,-0.740035,0.157949,-0.700936,-1.015972,0.501522,0.256124,-1.016594,-0.697964,-0.812317,-0.814479,-0.329123,0.328231,-0.083798,-0.23288,-0.13479,0.137593,-0.08472,-0.203523,-0.416367,-0.156756,-0.506966,-0.502077,-0.165039,-0.738113,-0.807659,-0.201625,0.076679,1.198384,0.826453,-0.339375,-0.276022,1.20484,-0.6405,-0.160469,-0.32297,0
-0.674041,0.184639,-0.489991,-0.166611,0.008532,-0.27012,-0.740035,0.157949,-0.700936,-1.015972,0.180658,0.256124,-1.016594,-0.697964,-0.812317,-0.814479,-0.329123,0.328231,-0.083798,-0.23288,-0.13479,0.179058,-0.08472,-0.203523,-0.416367,-0.156756,-0.506966,-0.502077,-0.165039,-0.738113,-0.807659,-0.201625,0.076679,1.198384,0.826453,-0.337374,-0.276022,1.20484,-0.6405,-0.160469,-0.32297,0
0.402907,-0.010595,-0.489991,-0.166611,0.008532,-0.27012,0.608388,1.41554,-0.700936,-0.452729,0.501522,0.256124,-0.18804,-0.918019,0.157879,-0.365771,-0.200075,-0.733377,-0.083798,-0.23288,-0.13479,0.583347,0.332943,-0.203523,-0.416367,-0.156756,0.598587,0.032755,-0.165039,-0.738113,-0.759963,-0.201625,0.076679,0.758629,0.030917,-0.023249,-0.30247,0.287736,-0.092185,-0.160469,-0.32297,0
0.483358,-0.988572,0.193793,-0.166611,0.437173,-0.27012,1.057862,1.656123,-0.700936,-1.015972,0.822387,0.256124,0.344357,-1.718104,0.498148,-0.814479,-0.544203,-1.363707,-0.083798,-0.23288,-0.13479,1.31936,0.959439,-0.203523,-0.416367,4.854682,0.877186,0.007586,-0.165039,-0.738113,-0.584441,-0.201625,2.049756,1.198384,0.030917,0.127811,-0.979234,0.287736,0.244373,-0.160469,-0.32297,0
0.927668,0.492107,0.877576,-0.166611,0.008532,-0.27012,-0.740035,-0.771575,1.845509,0.673755,1.464117,0.256124,0.832246,0.772463,0.896564,0.980352,-0.243091,0.162354,-0.083798,-0.23288,-0.13479,0.251623,-0.08472,-0.203523,-0.416367,-0.156756,0.638387,0.007586,-0.165039,-0.738113,0.251671,-0.201625,-0.581014,1.638139,-0.76462,0.781071,-0.515612,1.20484,0.807986,-0.160469,-0.32297,0
0.397422,-0.945146,-0.489991,-0.166611,2.151737,-0.27012,1.057862,0.486016,-0.700936,-1.015972,2.105846,0.978519,0.702142,-0.385053,0.869644,-0.814479,-0.673252,-0.103048,-0.083798,-0.23288,-0.13479,0.438218,0.124111,-0.203523,-0.416367,-0.156756,0.629543,0.007586,-0.165039,-0.738113,0.437209,-0.201625,0.734371,2.077894,0.030917,-0.122288,-0.764536,2.121944,0.233101,-0.160469,-0.32297,0
0.035392,-0.920486,1.561359,-0.166611,0.008532,-0.27012,0.158914,0.868762,-0.700936,-1.015972,0.822387,0.256124,0.655921,0.357792,0.262329,-0.814479,-0.071027,-1.728635,-0.083798,-0.23288,-0.13479,2.065739,0.332943,-0.203523,-0.416367,-0.156756,0.726831,0.001294,-0.165039,-0.738113,0.209699,-0.201625,-0.581014,0.318874,-0.76462,0.42793,-0.479829,1.20484,0.664668,-0.160469,-0.32297,0
1.814459,-1.90147,-0.489991,-0.166611,1.723096,0.661177,3.754707,1.185893,-0.191647,0.673755,2.426711,-0.151847,1.886769,-1.183866,1.89045,2.326476,-0.458171,-0.667027,-0.083798,-0.23288,-0.13479,0.49005,2.003598,-0.203523,-0.416367,4.854682,1.991584,0.007586,-0.165039,0.379584,0.21733,1.351032,2.707449,2.957404,0.030917,0.107803,-0.831435,1.20484,0.82409,2.974621,-0.32297,0
0.099387,0.243342,0.193793,-0.166611,2.151737,-0.27012,-0.740035,-0.979351,0.826931,-1.015972,3.710171,0.256124,0.322103,0.3438,0.314015,-0.814479,-0.372139,0.726333,-0.083798,-0.23288,-0.13479,-0.069735,-0.08472,-0.203523,-0.416367,-0.156756,0.40401,0.001294,-0.165039,-0.738113,-0.168531,-0.201625,-0.581014,0.758629,0.826453,0.020768,-0.696082,3.956153,0.134871,-0.160469,-0.32297,0
0.369995,-0.620598,-0.489991,-0.166611,0.865814,-0.27012,0.608388,1.41554,-0.700936,-1.015972,0.501522,0.256124,0.022522,-0.994339,0.237562,-0.814479,-0.716268,-0.799728,-0.083798,-0.23288,-0.13479,0.769942,0.124111,-0.203523,-0.416367,-0.156756,0.492454,0.013878,-0.165039,-0.738113,-0.272986,-0.201625,0.076679,0.318874,0.826453,-0.153301,-0.748978,0.287736,-0.081717,-0.160469,-0.32297,0
0.344397,-0.902202,0.877576,-0.166611,-0.420109,-0.27012,0.608388,1.634252,-0.700936,-1.015972,-0.461072,0.256124,0.616548,-0.893851,0.431386,-0.814479,-0.329123,-1.197831,-0.083798,-0.23288,-0.13479,1.174231,0.124111,-0.203523,2.39945,-0.156756,0.470343,0.007586,-0.165039,-0.738113,0.042762,-0.201625,0.076679,-0.560635,-0.76462,0.007763,-0.604291,-0.629368,0.393328,-0.160469,0.570172,0
-2.129475,0.162746,0.193793,-0.166611,-0.420109,-0.27012,-0.740035,0.803148,-0.700936,-1.015972,-0.461072,0.256124,-1.131291,-1.718104,-1.64253,-0.814479,-0.651744,-1.595934,-0.083798,-0.23288,-0.13479,2.459661,-0.08472,-0.203523,-0.416367,-0.156756,-0.953609,-1.338932,-0.165039,-0.738113,-0.996536,-0.201625,-0.581014,-0.560635,-0.76462,0.115806,-0.920114,-0.629368,-0.172701,-0.160469,-0.32297,0
0.397422,0.569094,1.561359,-0.166611,-0.420109,0.661177,-0.740035,-1.318354,0.317642,-1.015972,-0.461072,0.256124,-0.43284,-0.799723,-0.301914,-0.814479,1.391517,0.129179,-0.083798,-0.23288,4.452421,1.31936,-0.293552,-0.203523,-0.416367,-0.156756,-0.953609,2.455229,-0.165039,-0.738113,-0.891127,-0.201625,-0.581014,-0.560635,-0.76462,0.308883,0.869031,-0.629368,0.184791,-0.160469,1.016742,0
1.028232,4.718818,-0.489991,-0.166611,-0.420109,0.661177,-0.740035,-0.476314,3.373377,3.489967,-0.461072,-1.488797,1.927855,2.016474,1.539414,6.364847,-0.544203,0.295055,-0.083798,-0.23288,-0.13479,-0.608786,-0.293552,-0.203523,-0.416367,-0.156756,0.642809,0.007586,-0.165039,3.705103,0.365665,-0.201625,-0.581014,-0.560635,-0.76462,-0.355381,-0.479829,-0.629368,0.519738,-0.160469,-0.32297,0
-1.471238,-0.126437,-0.489991,-0.166611,0.008532,-0.27012,-0.740035,-0.465379,-0.191647,-0.452729,-0.140207,0.256124,0.551496,2.65756,-0.18885,-0.590125,-0.90984,0.328231,-0.083798,-0.23288,-0.13479,-0.328894,-0.293552,-0.203523,-0.416367,-0.156756,-1.042053,0.007586,-0.165039,0.091922,2.794351,-0.201625,-0.581014,-0.120881,-0.76462,-0.559462,-1.016572,0.287736,-0.303942,-0.160469,-0.32297,0
-1.120179,0.309864,0.193793,3.73948,-0.420109,-0.27012,-0.740035,-2.95869,-0.700936,-1.015972,-0.461072,0.406839,-1.215173,-0.482997,-1.443322,-0.814479,0.294609,1.721591,9.739219,-0.23288,-0.13479,-0.474024,-0.293552,-0.203523,-0.416367,-0.156756,-1.625785,2.643993,-0.165039,-0.738113,-0.537222,-0.201625,-0.581014,-0.120881,3.213063,-0.069267,0.94682,2.121944,-0.39412,-0.160469,-0.32297,0
1.095884,0.408744,-0.489991,-0.166611,-0.420109,1.592474,0.158914,0.803148,0.317642,-1.015972,-0.461072,0.256124,0.293001,-0.195526,0.97194,-0.814479,2.703505,3.247652,-0.083798,-0.23288,9.039631,-1.997881,-0.08472,-0.203523,-0.416367,-0.156756,0.731253,0.013878,-0.165039,-0.738113,-0.21432,-0.201625,-0.581014,-0.560635,-0.76462,-0.109283,2.891544,-0.629368,0.035031,-0.160469,2.356455,0
0.024421,0.445433,-0.489991,-0.166611,0.437173,-0.27012,0.158914,0.048593,-0.700936,0.110513,0.822387,0.256124,-0.323279,-0.21079,-0.059634,0.082937,0.552705,0.295055,-0.083798,2.916972,-0.13479,-0.152666,-0.08472,-0.203523,-0.416367,-0.156756,0.120988,0.101968,-0.165039,0.960457,-0.46854,-0.201625,0.734371,1.198384,0.826453,-0.081272,0.893924,1.20484,-0.099431,-0.160469,-0.32297,0
0.256632,0.618173,-0.489991,-0.166611,0.008532,-0.27012,0.158914,0.321983,-0.700936,0.673755,0.180658,0.256124,-0.304448,-0.21079,-0.028407,0.531644,0.939849,-0.036697,-0.083798,2.916972,-0.13479,-0.266696,-0.08472,-0.203523,-0.416367,-0.156756,0.227121,0.101968,-0.165039,0.954489,-0.527206,-0.201625,0.734371,0.318874,0.030917,-0.057263,1.20508,0.287736,-0.089769,-0.160469,-0.32297,0
-0.001177,0.295068,-0.489991,-0.166611,0.008532,-0.27012,0.158914,0.201691,-0.700936,0.673755,0.180658,0.256124,-0.182904,-0.098854,0.010358,0.531644,0.595721,0.029653,-0.083798,2.916972,-0.13479,-0.287429,-0.08472,-0.203523,-0.416367,-0.156756,0.156366,-0.042751,-0.165039,0.970965,-0.342145,-0.201625,0.734371,0.318874,-0.76462,-0.084273,0.663669,0.287736,-0.064809,-0.160469,-0.32297,0
0.333427,0.640908,-0.489991,-0.166611,0.437173,-0.27012,0.608388,0.201691,-0.191647,0.673755,0.180658,0.256124,-0.174345,-0.242589,0.174031,0.531644,0.595721,0.029653,-0.083798,2.916972,-0.13479,-0.214864,-0.08472,-0.203523,-0.416367,-0.156756,0.395165,-0.042751,-0.165039,0.980044,-0.531976,-0.201625,0.734371,0.318874,0.030917,-0.036254,0.970157,0.287736,-0.022941,-0.160469,-0.32297,0
0.134127,0.02032,0.877576,-0.166611,-0.420109,-0.27012,0.608388,0.55163,-0.700936,0.673755,-0.461072,-1.108111,0.441935,0.395952,0.228948,-0.365771,1.025881,-0.534326,-0.083798,-0.23288,-0.13479,0.106494,-0.08472,-0.203523,2.39945,-0.156756,0.289032,-0.004998,-0.165039,0.115711,0.077104,-0.201625,1.392064,-0.560635,0.030917,0.090796,0.673003,-0.629368,0.340993,-0.160469,0.570172,0
1.0776,-0.204627,0.193793,-0.166611,0.865814,-0.27012,-0.290561,-0.279474,-0.191647,0.110513,0.501522,0.256124,0.294713,0.963262,0.501378,0.531644,-0.264599,-0.069872,-0.083798,-0.23288,-0.13479,0.106494,-0.08472,-0.203523,-0.416367,-0.156756,0.492454,0.013878,-0.165039,1.211468,0.235932,-0.201625,0.076679,0.318874,0.030917,0.787073,-0.025541,0.287736,0.685602,-0.160469,-0.32297,0
1.340894,-0.437633,0.193793,-0.166611,0.437173,-0.27012,1.057862,0.475081,-0.700936,0.110513,0.822387,0.256124,0.676464,-0.787003,0.935329,0.980352,-0.028011,-0.4348,-0.083798,-0.23288,-0.13479,0.531515,0.124111,-0.203523,-0.416367,-0.156756,0.930253,0.007586,-0.165039,1.317555,0.003652,-0.201625,2.049756,1.198384,2.417526,0.820086,0.190712,1.20484,0.832946,-0.160469,-0.32297,0
0.145098,0.005885,0.877576,-0.166611,0.865814,-0.27012,0.608388,0.048593,-0.700936,-0.452729,1.143252,-0.010227,0.505275,0.339984,0.412004,-0.141417,0.251593,0.029653,-0.083798,-0.23288,-0.13479,0.45895,-0.08472,-0.203523,2.39945,-0.156756,0.337677,0.013878,-0.165039,0.20734,0.111445,-0.201625,1.392064,0.318874,0.030917,0.132813,0.063138,1.20484,0.364342,-0.160469,0.570172,0
0.114015,-0.891135,0.877576,3.73948,2.151737,-0.27012,1.057862,0.999988,-0.700936,-1.015972,2.105846,0.256124,0.707278,-0.923107,0.462614,-0.814479,-0.071027,-0.567501,9.739219,-0.23288,-0.13479,0.842506,0.124111,-0.203523,2.39945,-0.156756,0.306721,0.007586,-0.165039,-0.738113,0.431963,-0.201625,2.049756,2.077894,0.826453,0.010764,-0.490719,1.20484,0.436807,-0.160469,0.570172,0
0.42302,-0.900758,-0.489991,-0.166611,-0.420109,-0.27012,1.057862,2.126353,-0.700936,-1.015972,-0.461072,0.256124,0.053336,-1.718104,0.480919,-0.814479,-0.823808,-1.363707,-0.083798,-0.23288,-0.13479,1.20533,0.959439,-0.203523,-0.416367,-0.156756,1.120408,0.001294,-0.165039,-0.738113,-0.650262,-0.201625,-0.581014,-0.560635,-0.76462,-0.052261,-1.088138,-0.629368,-0.016499,-0.160469,-0.32297,0
0.741168,-0.546497,1.561359,-0.166611,0.437173,0.661177,0.158914,0.868762,-0.700936,0.110513,0.180658,-1.345877,0.892162,-0.097582,0.973017,0.531644,1.477549,-0.501151,-0.083798,-0.23288,-0.13479,0.500416,0.332943,-0.203523,-0.416367,-0.156756,1.24423,0.007586,-0.165039,1.226431,-0.187133,-0.201625,-0.581014,0.758629,-0.76462,0.338895,0.878366,0.287736,0.649369,-0.160469,1.016742,0
1.704753,-1.258989,-0.489991,-0.166611,1.294455,0.661177,2.406284,0.682857,-0.700936,0.110513,1.464117,-0.132358,1.472492,-0.482997,1.652478,1.204706,-0.479679,-0.302099,-0.083798,-0.23288,-0.13479,0.376019,0.750607,-0.203523,-0.416367,-0.156756,1.774895,0.007586,-0.165039,0.362772,-0.169485,1.351032,1.392064,2.077894,-0.76462,0.051781,-0.714751,2.121944,0.632461,2.974621,-0.32297,0
1.154394,-0.782511,0.193793,7.645571,4.294942,0.661177,2.406284,0.595372,1.33622,-0.452729,3.389306,0.256124,1.056503,-0.551684,1.313286,-0.141417,-0.264599,-0.235749,-0.083798,-0.23288,-0.13479,0.666278,0.541775,-0.203523,2.39945,4.854682,1.208852,0.007586,-0.165039,-0.738113,0.11383,-0.201625,1.392064,3.836914,0.030917,0.146819,-0.5125,2.121944,0.60428,-0.160469,0.123601,0
-0.346751,-0.883797,-0.489991,-0.166611,-0.420109,-0.27012,-0.740035,-0.815317,0.317642,-0.452729,0.180658,0.256124,-0.648538,0.140281,-0.2933,-0.814479,-0.69476,0.593633,-0.083798,-0.23288,-0.13479,-0.71245,-0.08472,-0.203523,-0.416367,-0.156756,-0.179722,0.083092,-0.165039,-0.738113,-0.17664,-0.201625,-0.581014,0.758629,-0.76462,-0.6535,-1.128588,0.287736,-0.845011,-0.160469,-0.32297,0
-0.026775,-0.314574,0.193793,-0.166611,0.437173,-0.27012,-0.740035,-0.410701,-0.191647,-0.452729,0.501522,1.789264,-0.092174,0.132649,-0.017639,-0.365771,-0.135551,0.062829,-0.083798,-0.23288,-0.13479,0.407119,-0.08472,-0.203523,-0.416367,-0.156756,0.20501,-0.042751,-0.165039,0.173462,-0.345007,-0.201625,-0.581014,0.758629,0.826453,-0.014245,-0.067547,1.20484,0.011681,-0.160469,-0.32297,0
